gene	in_177_set	named_factor	chromosome	strand	event_type	element_start	element_end	element_length	element_annotation	element_transcript_types	inclusion_junction	skipping_junction	measured_path	both_junctions_annotated	seen_from_both_sides	mean_PSI	PSI_slowest_third	PSI_fastest_third	dPSI_percentage_points	d_logit_per_score_unit	t_prolif	P_prolif	FDR_prolif	d_age_per_decade	FDR_age	d_age_adj_per_decade	FDR_age_adj
DDX19B	FALSE	FALSE	chr16	+	unannotated splice site	70332968	70371371	38404	not an annotated exon	""	chr16:70331885-70332967	chr16:70331885-70371371	skipping	FALSE	FALSE		0.499691358024691	0.5	0.0308641975308666	0.000360590414132651	0.0971844029376988	0.922770659961731	0.996932342607957	-0.00029165113547275	0.995121891220669	-0.000263255330539912	1
DDX19B	FALSE	FALSE	chr16	+	unannotated splice site	70331722	70370222	38501	not an annotated exon	""	chr16:70330069-70331721	chr16:70330069-70370222	skipping	FALSE	FALSE		0.5	0.5	0	0	0	1	1	0	1	0	1
DDX3X	FALSE	FALSE	chrX	+	alternative 3' splice site	41347312	41347314	3	coding exon	nonsense_mediated_decay;protein_coding;retained_intron	chrX:41347013-41347311	chrX:41347013-41347314	skipping	TRUE	FALSE	0.289577534274133	0.284566887033188	0.292998246373574	0.843135934038553	0.0171174580306834	0.650978556175327	0.516509982420176	0.707470982767224	0.0217393719325281	0.323651286662678	0.0296403677115616	0.376498861396169
DDX5	FALSE	FALSE	chr17	-	cassette exon	64500549	64500773	225	coding exon	nonsense_mediated_decay;processed_transcript;protein_coding;retained_intron	chr17:64500327-64500548	chr17:64500327-64502009	skipping	TRUE	TRUE	0.0303272619086006	0.0342441334879056	0.0238413963311651	-1.04027371567406	-0.155017348533217	-2.4630076167221	0.0154354642083169	0.0528031809681648	0.128274140202999	0.000920849651809318	0.117549988159128	0.0454811094253199
DGUOK	FALSE	FALSE	chr2	+	cassette exon	73938910	73939022	113	coding exon	processed_transcript;protein_coding	chr2:73939023-73946718	chr2:73927053-73946718	inclusion	TRUE	TRUE		0.352407200406125	0.148545116663836	-20.3862083742289	-0.446525117849111	-3.33880852604909	0.00117564674123145	0.00707676914500559	0.113023764038176	0.340244473451681	0.0349288136679366	1
DGUOK	FALSE	FALSE	chr2	+	cassette exon	73950585	73950732	148	coding exon	protein_coding	chr2:73946907-73950584	chr2:73946907-73958145	inclusion	TRUE	FALSE	0.467297963060774	0.430918170953824	0.495676522343702	6.47583513898782	0.116054317671764	1.89680390198143	0.060655241381734	0.14909139474816	-0.0732099736179748	0.0978281407266355	-0.0609116274867458	0.479294981995654
DHRS4	FALSE	FALSE	chr14	+	unannotated splice site	23967211	24049284	82074	not an annotated exon	""	chr14:23960004-23967210	chr14:23960004-24049284	skipping	FALSE	TRUE	0.213178253806169	0.18168518288884	0.232529711629164	5.08445287403239	0.0791333234857389	0.988662455916884	0.325145153302201	0.523153246835165	-0.041700228938207	0.624358071658217	-0.0317768185531744	0.932248765525071
DHRS4	FALSE	FALSE	chr14	+	cassette exon	23966283	23966417	135	coding exon	protein_coding	chr14:23966418-23967210	chr14:23960004-23967210	skipping	TRUE	FALSE	0.321148233143606	0.28745557059868	0.348432950067211	6.0977379468532	0.0597218178957873	0.762759343081131	0.447350287995318	0.63872306023177	0.00580989382160532	0.99640693852258	0.0202735334995037	1
DHRS4	FALSE	FALSE	chr14	+	cassette exon	23965762	23965832	71	coding exon	protein_coding	chr14:23960004-23965761	chr14:23960004-23967210	inclusion	TRUE	FALSE	0.172172611009663	0.203166670111184	0.151205432556254	-5.19612375549303	-0.0366290702388781	-0.385678985417328	0.70052983823212	0.848771635136245	0.0462855719036632	0.650164072987748	0.0467402543041214	0.869621028064469
DHRS4	FALSE	FALSE	chr14	+	unannotated splice site	23968757	24005885	37129	not an annotated exon	""	chr14:23967267-23968756	chr14:23967267-24005885	skipping	FALSE	FALSE	0.43022675266869	0.423389457894431	0.438338738870596	1.49492809761658	-0.00483284168854344	-0.295505840510785	0.768202378026401	0.894745303995818	0.0119438883541519	0.412317219365656	0.0130958471906587	0.663697534844911
DHRS4L2	FALSE	FALSE	chr14	+	unannotated splice site	23967267	24004392	37126	not an annotated exon	""	chr14:24004393-24005885	chr14:23967267-24005885	inclusion	FALSE	FALSE	0.5	0.5	0.5	0	0	0	1	1	0	1	0	1
DKK3	FALSE	FALSE	chr11	-	unannotated splice site	11998780	12001772	2993	not an annotated exon	""	chr11:12001773-12002299	chr11:11998780-12002299	inclusion	TRUE	FALSE	0.0109777699337789	0.00795905820633606	0.0116808704525896	0.372181224625358	0.111968360725326	2.04249239314581	0.0436572770080803	0.115678007602154	-0.0328397357192201	0.548359975491591	-0.0139041965616718	1
DNM2	FALSE	FALSE	chr19	+	other	10830978	10830980	3	not an annotated exon	""	chr19:10830379-10830977	chr19:10830379-10830980	skipping	TRUE	FALSE		0.208017023593015	0.19841621070712	-0.960081288589515	0.0642642840754499	0.712298596155332	0.477922125025082	0.666972977927904	-0.0377427860812667	0.707408261406677	-0.0304149727753169	0.976854009815536
DPH3	FALSE	FALSE	chr3	-	cassette exon	16264155	16264229	75	coding exon	processed_transcript;protein_coding	chr3:16264230-16264768	chr3:16260830-16264768	inclusion	TRUE	FALSE		0.6132395436511	0.547125293614087	-6.61142500370128	-0.202552815579942	-3.1412556099076	0.00220180287490442	0.0115563299894487	0.112994314236416	0.00688677801662945	0.0889102596609368	0.189994392512747
DSTN	FALSE	FALSE	chr20	+	cassette exon	17591932	17592063	132	coding exon	protein_coding	chr20:17592064-17600737	chr20:17570212-17600737	inclusion	TRUE	TRUE	0.0717946346888736	0.131491570318992	0.0395869784208467	-9.19045918981456	-0.350732906888913	-2.98107297748577	0.00358451601977473	0.0169318596989637	0.0523125937995117	0.699206127042508	-0.0164594600062954	1
DUS4L-BCAP29	FALSE	FALSE	chr7	+	unannotated splice site	107618328	107621629	3302	not an annotated exon	""	chr7:107613433-107618327	chr7:107613433-107621629	skipping	TRUE	FALSE	0.172141531885616	0.136642715592876	0.177242436820202	4.05997212273257	0.209158334174679	3.36594906265206	0.00107301414271978	0.00656352715717623	-0.0667226305003043	0.185053426761106	-0.0323568277653591	0.859040754071165
DYNC1I2	FALSE	FALSE	chr2	+	cassette exon	171687672	171687873	202	coding exon	protein_coding	chr2:171687874-171690146	chr2:171687628-171690146	inclusion	TRUE	FALSE	0.208540042710704	0.171241801316361	0.212083302221915	4.08415009055541	0.125491883930309	1.42712166984354	0.156569374115059	0.311946362838499	-0.0694038830964627	0.35663884922269	-0.0542796366522206	0.790958395735541
DYNLL1	FALSE	FALSE	chr12	+	alternative 3' splice site	120496402	120496415	14	coding exon	protein_coding	chr12:120496217-120496401	chr12:120496217-120496415	inclusion	TRUE	FALSE	0.0577089940786252	0.0523981213053723	0.0612595684385365	0.886144713316418	0.0806199417774527	1.43158953132759	0.155288756937179	0.310279117510544	0.00481107495033927	0.987823745136366	0.0237687046933987	0.91701834432199
DYRK4	FALSE	FALSE	chr12	+	other	4613512	4613514	3	not an annotated exon	""	chr12:4612719-4613511	chr12:4612719-4613514	skipping	TRUE	FALSE	0.310751301804213	0.32981204391287	0.288295991187579	-4.15160527252911	-0.087740291830641	-1.48912618231869	0.139509751051651	0.285139821710736	0.0400988716198936	0.460094789766282	0.0279480586544976	0.882454942920744
E2F5	FALSE	FALSE	chr8	-	unannotated splice site	85214921	85217385	2465	not an annotated exon	""	chr8:85214632-85214920	chr8:85214632-85217385	skipping	TRUE	FALSE	0.127141542372736	0.0716586584344114	0.165102828284695	9.34441698502838	0.416623734920822	5.31483026720597	6.21568787358544e-07	1.17441969211467e-05	-0.0663871482483929	0.393215775823863	0.0145103629948113	1
E2F5	FALSE	FALSE	chr8	-	unannotated splice site	85214632	85215037	406	not an annotated exon	""	chr8:85215038-85217385	chr8:85214632-85217385	skipping	TRUE	FALSE	0.102740257387724	0.0679639958474246	0.125542070617979	5.75780747705547	0.283886273778271	3.77311914261621	0.000269560009416112	0.00213700138000978	-0.00294610286004642	1	0.0600887523831326	0.665795682168189
EDF1	FALSE	FALSE	chr9	-	alternative 3' splice site	136862346	136862496	151	coding exon	protein_coding	chr9:136862497-136862905	chr9:136862346-136862905	inclusion	TRUE	FALSE	0.0377501200554436	0.0340179020266678	0.0406718387700168	0.665393674334897	0.0731234056313112	1.71127901819192	0.0900394939868307	0.203066524568443	0.0187470919511466	0.694106923497671	0.0386327387673049	0.559788001473919
EEF1D	FALSE	FALSE	chr8	-	alternative 3' splice site	143586850	143586852	3	coding exon	nonsense_mediated_decay;protein_coding;retained_intron	chr8:143586853-143597347	chr8:143586850-143597347	inclusion	TRUE	FALSE		0.608511839655161	0.786459292536248	17.7947452881086	0.35345616666742	2.66192776143281	0.00908117426881451	0.0348589996481243	-0.0726557694387085	0.606226145021867	-0.00815285038881537	1
EEF1D	FALSE	FALSE	chr8	-	cassette exon	143586219	143586290	72	coding exon	nonsense_mediated_decay;protein_coding;retained_intron	chr8:143581329-143586218	chr8:143581329-143586728	skipping	TRUE	TRUE	0.0894245433227064	0.0971164282790247	0.0813714819285758	-1.5744946350449	-0.0254201128879716	-0.400835858564803	0.689371248079408	0.837639019191878	0.0299893064822412	0.666031980626064	0.0299059445681987	0.885309445713496
EIF3B	FALSE	FALSE	chr7	+	alternative 3' splice site	2380204	2380278	75	coding exon	protein_coding	chr7:2379512-2380203	chr7:2379512-2380278	skipping	TRUE	FALSE	0.272707558275297	0.292255492444162	0.251946447986252	-4.030904445791	-0.00384764009883149	-0.0793422165719904	0.936914374030263	1	0.00991389607977664	0.887836451695193	0.0109067575460843	1
EIF3K	FALSE	FALSE	chr19	+	alternative 5' splice site	38619318	38619327	10	coding exon	processed_transcript;protein_coding;retained_intron	chr19:38619328-38620336	chr19:38619318-38620336	skipping	TRUE	FALSE	0.0475487151995996	0.060001670717384	0.0432382842689758	-1.67633864484081	-0.174743215175655	-2.15225080523421	0.0337133343105921	0.0939058558479313	0.0160940556516501	0.897740546257431	-0.0200347995125253	1
EIF4A2	FALSE	FALSE	chr3	+	cassette exon	186788310	186788416	107	NMD-only exon	nonsense_mediated_decay	chr3:186788417-186789124	chr3:186787883-186789124	inclusion	TRUE	FALSE	0.0865219491767041	0.0499528416341089	0.120148933185043	7.01960915509339	0.448596279940244	9.83252282155947	1.74463896516713e-16	2.04604038639083e-14	-0.083290524429378	0.0514259404579107	0.00160607855455322	1
EIF4A2	FALSE	FALSE	chr3	+	cassette exon	186788310	186788420	111	non-coding annotation only	retained_intron	chr3:186788421-186789124	chr3:186787883-186789124	inclusion	TRUE	TRUE	0.14995705456476	0.109503825832326	0.198251852725963	8.87480268936364	0.315384907911874	7.36296266309399	4.57136485597717e-11	2.42925185549662e-09	-0.0566715126609345	0.153426703380888	0.00336769435965632	1
EIF4A2	FALSE	FALSE	chr3	+	cassette exon	186784962	186785101	140	coding exon	nonsense_mediated_decay;protein_coding	chr3:186785102-186785882	chr3:186784697-186785882	skipping	TRUE	TRUE	0.21711678215083	0.185605677597755	0.240874907366853	5.5269229769098	0.187107058917223	5.02949811049566	2.08801860349183e-06	3.51746784426042e-05	-0.0632641154120543	0.0161536488687868	-0.0331904353073486	0.568473491579471
EIF4A2	FALSE	FALSE	chr3	+	alternative 3' splice site	186784429	186784431	3	coding exon	nonsense_mediated_decay;protein_coding;retained_intron	chr3:186783640-186784428	chr3:186783640-186784431	skipping	TRUE	FALSE		0.720500464689395	0.71641714772851	-0.408331696088515	-0.153512430869921	-1.23192081644012	0.220926376695713	0.397761041366924	0.0726220339483128	0.549633883024578	0.0523474523936608	0.91701834432199
EIF4B	FALSE	FALSE	chr12	+	alternative 5' splice site	53034710	53034724	15	coding exon	protein_coding	chr12:53034725-53037408	chr12:53034710-53037408	inclusion	TRUE	FALSE	0.110319627584845	0.115091093983569	0.10811504299206	-0.697605099150864	-0.027538024814619	-0.525897728601277	0.600089731686016	0.776939914165507	0.0363254032329754	0.444352154863195	0.0369530069087447	0.745349701160936
EIF4E2	FALSE	FALSE	chr2	+	cassette exon	232568945	232569210	266	coding exon	protein_coding	chr2:232567215-232568944	chr2:232567215-232574262	skipping	TRUE	TRUE	0.139471317785593	0.182890238226208	0.118259068942178	-6.46311692840304	-0.16226483538878	-2.00170609419269	0.0479458844040959	0.123533297619947	0.0447499290856075	0.596113275894501	0.0167769151143497	1
EIF4G1	FALSE	FALSE	chr3	+	alternative 3' splice site	184323405	184323407	3	coding exon	protein_coding	chr3:184323242-184323404	chr3:184323242-184323407	skipping	TRUE	FALSE		0.706467515966818	0.693084380142896	-1.33831358239216	-0.150815566590755	-1.30866191102222	0.193709572206514	0.364383990638471	0.084151734111425	0.413116134796472	0.0662720915573129	0.818254984179186
EIF4G2	FALSE	FALSE	chr11	-	cassette exon	10801661	10801774	114	coding exon	protein_coding	chr11:10801775-10802048	chr11:10801088-10802048	skipping	TRUE	FALSE	0.0871170785182613	0.0720226429473819	0.0957255404491977	2.37028975018158	0.0861753200579488	3.07390737311295	0.00270445208261428	0.0134865711627143	-0.00960622474970026	0.792492422645402	0.00789856206668311	1
EIF4G3	FALSE	FALSE	chr1	-	cassette exon	20892619	20892729	111	coding exon	nonsense_mediated_decay;protein_coding	chr1:20886372-20892618	chr1:20886372-20893516	inclusion	TRUE	FALSE	0.133525076745852	0.110353974196912	0.154144441345994	4.37904671490818	0.116862575899017	1.59233639684141	0.11437356124004	0.244612594973142	0.0381758368899194	0.627289192329627	0.0714930518226723	0.484910345714144
EIF5A	FALSE	FALSE	chr17	+	cassette exon	7307974	7308113	140	coding exon	protein_coding	chr17:7308114-7309614	chr17:7307753-7309614	inclusion	TRUE	FALSE		0.125115606567161	0.129742140392876	0.462653382571482	0.0494630125359051	0.703666234488357	0.483275879055697	0.67278807395351	-0.0283408050185222	0.722097216072126	-0.0226704197343756	0.982438621677276
EIF6	FALSE	FALSE	chr20	-	cassette exon	35280654	35280829	176	coding exon	nonsense_mediated_decay;protein_coding	chr20:35280119-35280653	chr20:35280119-35284175	skipping	TRUE	TRUE	0.10601198098665	0.0960404774028168	0.104000005407104	0.795952800428673	0.199470318868907	2.19459979593024	0.0304385922902848	0.0883290549311081	-0.0178552527807633	0.900174592752943	0.0234825987932953	1
ELL2	FALSE	FALSE	chr5	-	cassette exon	95932632	95932713	82	NMD-only exon	nonsense_mediated_decay	chr5:95932714-95943001	chr5:95919546-95943001	inclusion	TRUE	FALSE	0.0553598630198719	0.0458869277683891	0.0680530689174099	2.21661411490208	0.234994184438841	2.58110117530898	0.0112563218494347	0.0405108472062726	-0.0679909828263538	0.418253520925653	-0.0280756416920183	0.983234759464368
ELN	FALSE	FALSE	chr7	+	cassette exon	74059886	74060047	162	coding exon	protein_coding	chr7:74057697-74059885	chr7:74057697-74063620	skipping	TRUE	FALSE		0.272258833318663	0.464906816065729	19.2647982747066	0.465900631214095	5.55037733386841	2.30596626740786e-07	5.0925917373079e-06	-0.0646054669550416	0.455741087970464	0.0275773956946239	0.980954039261069
ELN	FALSE	FALSE	chr7	+	alternative 5' splice site	74056358	74056435	78	coding exon	protein_coding	chr7:74056436-74056671	chr7:74056358-74056671	skipping	TRUE	FALSE	0.0182596422281878	0.0141706470906688	0.0226419036972637	0.847125660659496	0.32744554427981	4.38372961993979	2.81904972342341e-05	0.000305263285099044	-0.0653639686674492	0.340592506464797	-0.00424953815492751	1
ELN	FALSE	FALSE	chr7	+	cassette exon	74047675	74047716	42	coding exon	protein_coding;retained_intron	chr7:74046768-74047674	chr7:74046768-74048141	skipping	TRUE	TRUE	0.188193655466122	0.151578229615687	0.209943855797503	5.83656261818151	0.183201132503153	4.05799132632591	9.65371072208139e-05	0.000877868186251305	-0.0582545206631553	0.0886181390328437	-0.0281185210585453	0.790958395735541
ELN	FALSE	FALSE	chr7	+	cassette exon	74036555	74036584	30	coding exon	nonsense_mediated_decay;protein_coding;retained_intron	chr7:74036585-74037706	chr7:74035415-74037706	skipping	TRUE	TRUE	0.0616551780513262	0.0536085399230444	0.0668587162201905	1.32501762971461	0.11336590115616	2.88917931417534	0.00470954152273245	0.0210751983142277	-0.021061517064468	0.62666596507753	0.000390494192345036	1
ELN	FALSE	FALSE	chr7	+	cassette exon	74065944	74065997	54	coding exon	protein_coding	chr7:74065733-74065943	chr7:74065733-74066731	inclusion	TRUE	TRUE	0.427866460858899	0.390085778145643	0.436647132769433	4.65613546237895	0.105713441412457	2.83970583431418	0.00544170103801771	0.0238495170493534	-0.059198672775292	0.0156183049730639	-0.046595312529192	0.283277700446563
ELN	FALSE	FALSE	chr7	+	cassette exon	74041216	74041251	36	coding exon	nonsense_mediated_decay;protein_coding;retained_intron	chr7:74037740-74041215	chr7:74037740-74042613	skipping	TRUE	TRUE		0.0814459310018485	0.112816601106603	3.13706701047547	0.13956116603841	2.41242941334391	0.0176325322968939	0.0583916673239884	0.0226293308169925	0.737594343865282	0.0580782401671117	0.474131077937937
ELN	FALSE	FALSE	chr7	+	cassette exon	74063310	74063369	60	coding exon	protein_coding	chr7:74063370-74063620	chr7:74057697-74063620	inclusion	TRUE	FALSE		0.722480162339965	0.780090796888476	5.76106345485105	0.13782560524751	2.3663050493009	0.0199336482668281	0.0635373362281936	-0.0608290739965624	0.175669225300724	-0.0418650796839521	0.721048851379789
ELN	FALSE	FALSE	chr7	+	cassette exon	74054716	74054769	54	coding exon	processed_transcript;protein_coding;retained_intron	chr7:74054770-74056270	chr7:74053310-74056270	skipping	TRUE	TRUE	0.0195950647525193	0.014441476911001	0.0209848757953663	0.654339888436536	0.0993669920439639	1.9614433054162	0.0525266758545342	0.132721563581925	-0.0379244873523357	0.405836168446977	-0.0227626992175049	0.907169199855509
ELN	FALSE	FALSE	chr7	+	cassette exon	74057640	74057696	57	coding exon	protein_coding	chr7:74057697-74059885	chr7:74056714-74059885	inclusion	TRUE	TRUE	0.423978301272393	0.385701109434966	0.44461087463946	5.8909765204494	0.0821341416504156	1.20303831368797	0.23171949024529	0.408754142284353	-0.0378916355601574	0.583863984913074	-0.0265835857405369	0.944113575193574
ELN	FALSE	FALSE	chr7	+	cassette exon	74066732	74066776	45	coding exon	protein_coding	chr7:74066777-74068656	chr7:74065733-74068656	skipping	TRUE	TRUE	0.0292555485262955	0.0273706820653177	0.0327249906082319	0.535430854291424	0.0175219707114034	0.298350310605739	0.766036846369015	0.893295693252114	0.062672267801318	0.154866685901472	0.0783215112336983	0.221305034675428
